id,question_type,method,evidence_coverage,evidence_hit_rate,evidence_count,answer_proxy_rouge_l,context_words,latency_ms,retrieved_chunk_ids,trace,answer_proxy
Medical-1bae3e94,Fact Retrieval,light_proxy,0.7666666666666666,0.6,5,0.1951219512195122,900,2.64168899593642,"[17, 11, 9, 18, 12]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [17, 18, 11, 9, 12, 369, 26, 16]}",Testing is used to diagnose and plan treatment for adrenal tumors. Testing is used to diagnose and plan treatment for adrenal tumors.
Medical-1bae3e94,Fact Retrieval,path_proxy,0.7666666666666666,0.6,5,0.1951219512195122,1257,3.9586729981238022,"[17, 11, 9, 18, 12, 10, 16]","{""strategy"": ""relation_path_proxy"", ""paths"": [[17, 18], [17, 11], [17, 9], [18, 17, 11], [18, 9], [11, 10, 9]]}",Testing is used to diagnose and plan treatment for adrenal tumors. Testing is used to diagnose and plan treatment for adrenal tumors.
Medical-133462dd,Fact Retrieval,vector,0.875,1.0,2,0.36000000000000004,540,1.8575439971755259,"[26, 11, 12]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [26, 11, 12]}",Blood tests Blood tests are used to look for signs of hormone secretion or to see how well you are responding to certain treatments. AnatomyoftheAdrenalGland Adrenal tumors Adrenal tumors can occur in one or both adrenal glands.
Medical-133462dd,Fact Retrieval,light_proxy,0.6875,0.5,2,0.1714285714285714,901,2.357493001909461,"[11, 12, 17, 9, 10]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [26, 11, 12, 9, 17, 18, 16, 10]}",AnatomyoftheAdrenalGland Adrenal tumors Adrenal tumors can occur in one or both adrenal glands. There are no known causes for most adrenal tumors.
Medical-133462dd,Fact Retrieval,path_proxy,0.875,1.0,2,0.36000000000000004,1256,3.747676993953064,"[11, 9, 12, 26, 10, 17, 16]","{""strategy"": ""relation_path_proxy"", ""paths"": [[26, 27, 9], [11, 12], [11, 10, 9], [12, 11, 10, 9]]}",Blood tests Blood tests are used to look for signs of hormone secretion or to see how well you are responding to certain treatments. AnatomyoftheAdrenalGland Adrenal tumors Adrenal tumors can occur in one or both adrenal glands.
Medical-4cfb5a3a,Fact Retrieval,vector,1.0,1.0,1,0.07843137254901962,539,1.8413590005366132,"[9, 17, 11]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [9, 17, 11]}",AnatomyoftheAdrenalGland Adrenal tumors Adrenal tumors can occur in one or both adrenal glands. 7 Adrenal glands 8 Adrenal tumors 8 Adrenocortical carcinoma 9 Signs and symptoms 9 Risk factors 10 Key points Adrenal tumors form in one or both adrenal glands.
Medical-4cfb5a3a,Fact Retrieval,light_proxy,1.0,1.0,1,0.07843137254901962,898,2.31478000205243,"[17, 9, 11, 16, 12]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [9, 17, 11, 18, 15, 12, 16, 491]}",AnatomyoftheAdrenalGland Adrenal tumors Adrenal tumors can occur in one or both adrenal glands. 7 Adrenal glands 8 Adrenal tumors 8 Adrenocortical carcinoma 9 Signs and symptoms 9 Risk factors 10 Key points Adrenal tumors form in one or both adrenal glands.
Medical-4cfb5a3a,Fact Retrieval,path_proxy,1.0,1.0,1,0.07843137254901962,1256,4.174456000328064,"[17, 9, 11, 18, 16, 12, 15]","{""strategy"": ""relation_path_proxy"", ""paths"": [[9, 17], [9, 10, 11], [9, 18], [17, 11], [17, 18], [11, 17, 18]]}",AnatomyoftheAdrenalGland Adrenal tumors Adrenal tumors can occur in one or both adrenal glands. 7 Adrenal glands 8 Adrenal tumors 8 Adrenocortical carcinoma 9 Signs and symptoms 9 Risk factors 10 Key points Adrenal tumors form in one or both adrenal glands.
Medical-c76c4ce3,Fact Retrieval,vector,0.8571428571428571,1.0,1,0.16216216216216217,542,1.6447650050395168,"[11, 12, 9]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [11, 12, 9]}","Functional adrenal tumors are usually benign, although some are capable of becoming cancerous and spreading. Functional adrenal tumors are usually benign, although some are capable of becoming cancerous and spreading."
Medical-c76c4ce3,Fact Retrieval,light_proxy,0.8571428571428571,1.0,1,0.16216216216216217,901,4.302117995393928,"[11, 12, 9, 17, 10]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [11, 12, 9, 17, 18, 16, 10, 25]}","Functional adrenal tumors are usually benign, although some are capable of becoming cancerous and spreading. Functional adrenal tumors are usually benign, although some are capable of becoming cancerous and spreading."
Medical-c76c4ce3,Fact Retrieval,path_proxy,0.8571428571428571,1.0,1,0.16216216216216217,1260,4.8723530053393915,"[11, 12, 9, 17, 10, 16, 13]","{""strategy"": ""relation_path_proxy"", ""paths"": [[11, 12], [11, 10, 9], [11, 17], [12, 11, 10, 9], [12, 13, 14, 17], [9, 17]]}","Functional adrenal tumors are usually benign, although some are capable of becoming cancerous and spreading. Functional adrenal tumors are usually benign, although some are capable of becoming cancerous and spreading."
Medical-10fa6b86,Fact Retrieval,vector,0.5650613275613277,0.0,10,0.06451612903225805,543,1.700788998277858,"[13, 14, 12]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [13, 14, 12]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-10fa6b86,Fact Retrieval,light_proxy,0.7047113997113997,0.4,10,0.05,902,3.547947999322787,"[13, 12, 14, 9, 272]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [13, 14, 12, 9, 272, 1101, 711, 491]}",There are many other hereditary syndromes besides BRCA and Lynch. They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of
Medical-10fa6b86,Fact Retrieval,path_proxy,0.7104256854256854,0.4,10,0.06451612903225805,1262,5.034315996454097,"[13, 12, 14, 9, 11, 10, 17]","{""strategy"": ""relation_path_proxy"", ""paths"": [[13, 14], [13, 12], [13, 12, 11, 10, 9], [14, 13, 12], [14, 17, 9], [12, 11, 10, 9]]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-189210ec,Fact Retrieval,vector,0.75,1.0,1,0.21428571428571427,542,1.8648650002432987,"[13, 11, 10]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [13, 11, 10]}",Adrenal medulla – This is the inner part of the adrenal gland. Adrenal medulla – This is the inner part of the adrenal gland.
Medical-189210ec,Fact Retrieval,light_proxy,0.75,1.0,1,0.21428571428571427,900,2.4169230018742383,"[13, 10, 11, 17, 14]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [13, 11, 10, 17, 14, 27, 12, 9]}",Adrenal medulla – This is the inner part of the adrenal gland. Adrenal medulla – This is the inner part of the adrenal gland.
Medical-189210ec,Fact Retrieval,path_proxy,0.75,1.0,1,0.21428571428571427,1262,3.651232000265736,"[11, 13, 10, 17, 12, 14, 9]","{""strategy"": ""relation_path_proxy"", ""paths"": [[13, 12, 11], [13, 12, 11, 10], [13, 14, 17], [11, 10], [11, 17], [10, 16, 17]]}",Adrenal medulla – This is the inner part of the adrenal gland. Adrenal medulla – This is the inner part of the adrenal gland.
Medical-df3d2ccc,Fact Retrieval,vector,0.7825396825396823,0.4666666666666667,15,0.11363636363636365,543,1.7383250014972873,"[13, 14, 12]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [13, 14, 12]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-df3d2ccc,Fact Retrieval,light_proxy,0.8099206349206349,0.6666666666666666,15,0.11363636363636365,903,2.491744002327323,"[13, 14, 12, 9, 259]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [13, 14, 12, 9, 259, 1045, 260, 1038]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-df3d2ccc,Fact Retrieval,path_proxy,0.799206349206349,0.5333333333333333,15,0.11363636363636365,1262,3.721586996107362,"[13, 12, 14, 9, 11, 10, 17]","{""strategy"": ""relation_path_proxy"", ""paths"": [[13, 14], [13, 12], [13, 12, 11, 10, 9], [14, 13, 12], [14, 17, 9], [12, 11, 10, 9]]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-f14c7935,Fact Retrieval,vector,1.0,1.0,4,0.4444444444444444,541,1.8825610022759065,"[13, 271, 1177]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [13, 271, 1177]}","Pheochromocytoma – This type of tumor begins in the adrenal medulla and is characterized by symptoms of high blood pressure, headache, rapid heartbeat, and sweating. Most commonly, people with these symptoms reach out to"
Medical-f14c7935,Fact Retrieval,light_proxy,1.0,1.0,4,0.4444444444444444,897,2.479726004821714,"[13, 271, 1177, 1178, 732]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [13, 271, 1177, 1178, 732, 1044, 719, 502]}","Pheochromocytoma – This type of tumor begins in the adrenal medulla and is characterized by symptoms of high blood pressure, headache, rapid heartbeat, and sweating. Most commonly, people with these symptoms reach out to"
Medical-f14c7935,Fact Retrieval,path_proxy,1.0,1.0,4,0.4444444444444444,1251,3.878713003359735,"[1177, 1178, 13, 271, 732, 719, 1044]","{""strategy"": ""relation_path_proxy"", ""paths"": [[1177, 1178]]}","Pheochromocytoma – This type of tumor begins in the adrenal medulla and is characterized by symptoms of high blood pressure, headache, rapid heartbeat, and sweating. Most commonly, people with these symptoms reach out to"
Medical-32b97819,Fact Retrieval,vector,1.0,1.0,3,0.15384615384615383,543,1.6966830007731915,"[13, 14, 12]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [13, 14, 12]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-32b97819,Fact Retrieval,light_proxy,1.0,1.0,3,0.15384615384615383,902,2.471002997481264,"[13, 14, 12, 9, 17]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [13, 14, 12, 9, 127, 17, 948, 73]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-32b97819,Fact Retrieval,path_proxy,1.0,1.0,3,0.15384615384615383,1262,3.7786929970025085,"[13, 12, 14, 9, 10, 17, 11]","{""strategy"": ""relation_path_proxy"", ""paths"": [[13, 14], [13, 12], [13, 12, 11, 10, 9], [14, 13, 12], [14, 17, 9], [12, 11, 10, 9]]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-c78a374e,Fact Retrieval,vector,0.75,1.0,1,0.13793103448275862,540,1.819596996938344,"[13, 17, 14]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [13, 17, 14]}","Neuroblastoma – This rare type of adrenal tumor is cancerous. However, hereditary conditions have been linked to an increased risk of developing an adrenal tumor."
Medical-c78a374e,Fact Retrieval,light_proxy,1.0,1.0,1,0.09523809523809523,902,2.3923949993331917,"[13, 14, 17, 12, 11]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [13, 17, 14, 27, 11, 12, 15, 26]}",Neuroblastoma – This rare type of adrenal tumor Neuroblastoma – This rare type of adrenal tumor is cancerous.
Medical-c78a374e,Fact Retrieval,path_proxy,1.0,1.0,1,0.14814814814814814,1258,3.918762995454017,"[14, 17, 13, 27, 12, 11, 15]","{""strategy"": ""relation_path_proxy"", ""paths"": [[13, 14, 17], [13, 14], [17, 14], [17, 9, 27]]}","Neuroblastoma – This rare type of adrenal tumor hormones in blood, urine, and/or saliva that may be made by the adrenal tumor."
Medical-bfcfdc70,Fact Retrieval,vector,0.4563492063492063,0.0,9,0.08695652173913045,543,2.9549190003308468,"[13, 14, 12]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [13, 14, 12]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-bfcfdc70,Fact Retrieval,light_proxy,0.7671957671957671,0.6666666666666666,9,0.08695652173913045,901,2.6703620023909025,"[13, 12, 14, 9, 574]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [13, 14, 12, 9, 574, 524, 732, 733]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-bfcfdc70,Fact Retrieval,path_proxy,0.6296296296296297,0.0,9,0.08695652173913045,1262,3.8044620014261454,"[13, 12, 14, 9, 11, 10, 17]","{""strategy"": ""relation_path_proxy"", ""paths"": [[13, 14], [13, 12], [13, 12, 11, 10, 9], [14, 13, 12], [14, 17, 9], [12, 11, 10, 9]]}",They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of They include the following: Adrenocortical carcinoma Adrenocortical carcinoma (ACC) is an adrenal cancer that starts in one or both of the adrenal glands.
Medical-3b36f388,Fact Retrieval,vector,1.0,1.0,1,0.13333333333333333,538,1.721330001601018,"[17, 13, 27]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [17, 13, 27]}","hormones in blood, urine, and/or saliva that may be made by the adrenal tumor. Neuroblastoma – This rare type of adrenal tumor is cancerous."
Medical-3b36f388,Fact Retrieval,light_proxy,1.0,1.0,1,0.0,902,2.3311230033868924,"[13, 17, 14, 12, 9]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [17, 13, 27, 14, 9, 12, 15, 26]}",Neuroblastoma – This rare type of adrenal tumor Neuroblastoma – This rare type of adrenal tumor is cancerous.
Medical-3b36f388,Fact Retrieval,path_proxy,1.0,1.0,1,0.14285714285714288,1258,3.948878998926375,"[17, 14, 13, 27, 9, 12, 15]","{""strategy"": ""relation_path_proxy"", ""paths"": [[17, 14, 13], [17, 9, 27], [17, 14], [13, 14]]}","Neuroblastoma – This rare type of adrenal tumor hormones in blood, urine, and/or saliva that may be made by the adrenal tumor."
Medical-dfca353c,Fact Retrieval,vector,0.7142857142857143,0.0,1,0.13953488372093023,535,2.211884995631408,"[14, 17, 16]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [14, 17, 16]}",Adrenal cancer is a rare cancer that starts in one or both of the adrenal glands. Adrenal cancer is a rare cancer that starts in one or both of the adrenal glands.
Medical-dfca353c,Fact Retrieval,light_proxy,0.8571428571428571,1.0,1,0.13953488372093023,899,2.3246640048455447,"[14, 17, 16, 13, 12]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [14, 17, 16, 13, 15, 12, 9, 11]}",Adrenal cancer is a rare cancer that starts in one or both of the adrenal glands. Adrenal cancer is a rare cancer that starts in one or both of the adrenal glands.
Medical-dfca353c,Fact Retrieval,path_proxy,0.8571428571428571,1.0,1,0.13953488372093023,1258,4.153755005972926,"[14, 17, 16, 13, 15, 12, 11]","{""strategy"": ""relation_path_proxy"", ""paths"": [[14, 17], [14, 15, 16], [14, 13], [17, 16], [17, 14, 13], [16, 15, 14, 13]]}",Adrenal cancer is a rare cancer that starts in one or both of the adrenal glands. Adrenal cancer is a rare cancer that starts in one or both of the adrenal glands.
